state,date,total_population,cumulative_total_test_results,cumulative_total_test_results_per_1000,total_test_results_increase,cumulative_positive_tests,positive_tests_increase,cumulative_negative_tests,cumulative_positivity_rate,cumulative_deaths,cumulative_deaths_per_100_000,deaths_increase
Rhode Island,8/1/2020 0:00,1057315,369302,349.2828533,5176,19022,0,186994,5.150797992,1007,95.24,0
Rhode Island,8/2/2020 0:00,1057315,373276,353.0414304,3974,19022,0,186994,5.095961165,1007,95.24,0
Rhode Island,8/3/2020 0:00,1057315,376009,355.6262798,2733,19246,224,190820,5.118494504,1010,95.52,3
Rhode Island,8/4/2020 0:00,1057315,380973,360.3211909,4964,19390,144,192563,5.089599525,1011,95.62,1
Rhode Island,8/5/2020 0:00,1057315,384487,363.6447038,3514,19481,91,194054,5.066751282,1012,95.71,1
Rhode Island,8/6/2020 0:00,1057315,389969,368.8295352,5482,19611,130,196112,5.028861268,1014,95.9,2
Rhode Island,8/7/2020 0:00,1057315,394749,373.3504206,4780,19738,127,198235,5.000139329,1014,95.9,0
Rhode Island,8/8/2020 0:00,1057315,398976,377.3482832,4227,19832,94,200133,4.970725056,1015,96,1
Rhode Island,8/9/2020 0:00,1057315,402375,380.5630299,3399,19906,74,201584,4.947126437,1015,96,0
Rhode Island,8/10/2020 0:00,1057315,403932,382.035628,1557,19934,28,202413,4.934989058,1015,96,0
Rhode Island,8/11/2020 0:00,1057315,408074,385.9530982,4142,20053,119,204117,4.914059705,1016,96.09,1
Rhode Island,8/12/2020 0:00,1057315,412049,389.7126211,3975,20129,76,206004,4.885098617,1018,96.28,2
Rhode Island,8/13/2020 0:00,1057315,416203,393.6414408,4154,20240,111,208234,4.863011559,1019,96.38,1
Rhode Island,8/14/2020 0:00,1057315,420733,397.9258783,4530,20335,95,209530,4.833231527,1021,96.57,2
Rhode Island,8/15/2020 0:00,1057315,425315,402.2594969,4582,20439,104,211327,4.805614662,1022,96.66,1
Rhode Island,8/16/2020 0:00,1057315,428977,405.722987,3662,20514,75,212564,4.782074563,1022,96.66,0
Rhode Island,8/17/2020 0:00,1057315,431005,407.641053,2028,20572,58,213250,4.773030475,1023,96.75,1
Rhode Island,8/18/2020 0:00,1057315,436191,412.54593,5186,20692,120,215471,4.74379343,1024,96.85,1
Rhode Island,8/19/2020 0:00,1057315,440127,416.2685671,3936,20795,103,237519,4.724772622,1027,97.13,3
Rhode Island,8/20/2020 0:00,1057315,444574,420.4745038,4447,20871,76,218892,4.694606522,1028,97.23,1
Rhode Island,8/21/2020 0:00,1057315,454977,430.3135773,10403,21022,151,224832,4.620453342,1030,97.42,2
Rhode Island,8/22/2020 0:00,1057315,464672,439.4830301,9695,21175,153,228951,4.556977825,1035,97.89,5
Rhode Island,8/23/2020 0:00,1057315,470162,444.6754279,5490,21263,88,231308,4.52248374,1035,97.89,0
Rhode Island,8/24/2020 0:00,1057315,473670,447.993266,3508,21302,39,233372,4.497223806,1035,97.89,0
Rhode Island,8/25/2020 0:00,1057315,479383,453.3965753,5713,21372,70,236417,4.458230684,1039,98.27,4
Rhode Island,8/26/2020 0:00,1057315,485026,458.7336792,5643,21454,82,238176,4.423268031,1041,98.46,2
Rhode Island,8/27/2020 0:00,1057315,495575,468.7108383,10549,21589,135,241824,4.356353731,1044,98.74,3
Rhode Island,8/28/2020 0:00,1057315,504904,477.5341313,9329,21683,94,245108,4.294479743,1046,98.93,2
Rhode Island,8/29/2020 0:00,1057315,515142,487.2171491,10238,21857,174,248354,4.242907781,1047,99.02,1
Rhode Island,8/30/2020 0:00,1057315,520478,492.2638949,5336,21903,46,250113,4.208247034,1047,99.02,0
Rhode Island,8/31/2020 0:00,1057315,524414,495.9865319,3936,21949,46,251948,4.185433646,1048,99.12,1
Rhode Island,9/1/2020 0:00,1057315,530488,501.7312721,6074,22002,53,254480,4.147501923,1050,99.31,2
Rhode Island,9/2/2020 0:00,1057315,536139,507.0759424,5651,22078,76,256563,4.117961946,1051,99.4,1
Rhode Island,9/3/2020 0:00,1057315,547593,517.9090432,11454,22143,65,259490,4.043696687,1055,99.78,4
Rhode Island,9/4/2020 0:00,1057315,557522,527.2998113,9929,22243,100,261763,3.989618347,1055,99.78,0
Rhode Island,9/5/2020 0:00,1057315,570929,539.9800438,13407,22484,241,265203,3.938142921,1058,100.06,3
Rhode Island,9/6/2020 0:00,1057315,577163,545.8761107,6234,22519,35,266689,3.901670759,1058,100.06,0
Rhode Island,9/7/2020 0:00,1057315,581174,549.6696822,4011,22572,53,268457,3.883862664,1059,100.16,1
Rhode Island,9/8/2020 0:00,1057315,582612,551.029731,1438,22592,20,268847,3.87770935,1059,100.16,0
Rhode Island,9/9/2020 0:00,1057315,598317,565.8833933,15705,22676,84,276338,3.789964183,1062,100.44,3
Rhode Island,9/10/2020 0:00,1057315,606906,574.0068002,8589,22782,106,278531,3.753793833,1067,100.92,5
Rhode Island,9/11/2020 0:00,1057315,615683,582.3080161,8777,22905,123,280118,3.72025864,1071,101.29,4
Rhode Island,9/12/2020 0:00,1057315,628091,594.0434024,12408,22999,94,283137,3.661730545,1072,101.39,1
Rhode Island,9/13/2020 0:00,1057315,633510,599.1686489,5419,23098,99,284385,3.64603558,1075,101.67,3
Rhode Island,9/14/2020 0:00,1057315,635718,601.2569575,2208,23130,32,285067,3.638405708,1075,101.67,0
Rhode Island,9/15/2020 0:00,1057315,642567,607.7346864,6849,23250,120,286791,3.618299726,1078,101.96,3
Rhode Island,9/16/2020 0:00,1057315,654103,618.6453422,11536,23358,108,287986,3.570997228,1081,102.24,3
Rhode Island,9/17/2020 0:00,1057315,665926,629.8274403,11823,23488,130,289787,3.527118629,1085,102.62,4
Rhode Island,9/18/2020 0:00,1057315,675108,638.5117018,9182,23620,132,291935,3.498699467,1088,102.9,3
Rhode Island,9/19/2020 0:00,1057315,679854,643.0004303,4746,23798,178,294218,3.500457451,1091,103.19,3
Rhode Island,9/20/2020 0:00,1057315,688145,650.8419913,8291,23880,82,295923,3.470198868,1094,103.47,3
Rhode Island,9/21/2020 0:00,1057315,690281,652.8622028,2136,23932,52,296634,3.466993876,1097,103.75,3
Rhode Island,9/22/2020 0:00,1057315,696808,659.0353868,6527,24044,112,298347,3.450591842,1099,103.94,2
Rhode Island,9/23/2020 0:00,1057315,706578,668.275774,9770,24177,133,300943,3.421702912,1102,104.23,3
Rhode Island,9/24/2020 0:00,1057315,717047,678.1772698,10469,24311,134,303272,3.390433263,1106,104.6,4
Rhode Island,9/25/2020 0:00,1057315,727469,688.0343133,10422,24181,-130,305853,3.323990438,1107,104.7,1
Rhode Island,9/26/2020 0:00,1057315,741963,701.7426216,14494,24284,103,308864,3.272939486,1110,104.98,3
Rhode Island,9/27/2020 0:00,1057315,751148,710.4297206,9185,24398,114,310722,3.248094916,1110,104.98,0
Rhode Island,9/28/2020 0:00,1057315,753156,712.3288708,2008,24424,26,311260,3.242887264,1110,104.98,0
Rhode Island,9/29/2020 0:00,1057315,760228,719.0175113,7072,24556,132,313342,3.230083606,1113,105.27,3
Rhode Island,9/30/2020 0:00,1057315,769822,728.0914392,9594,24748,192,315853,3.214769128,1114,105.36,1
Rhode Island,10/1/2020 0:00,1057315,786200,743.5816195,16378,24914,166,318585,3.168913762,1117,105.64,3
Rhode Island,10/2/2020 0:00,1057315,797014,753.8094135,10814,25076,162,320833,3.146243353,1118,105.74,1
Rhode Island,10/3/2020 0:00,1057315,809951,766.0451237,12937,25245,169,323368,3.116855217,1119,105.83,1
Rhode Island,10/4/2020 0:00,1057315,818752,774.3690386,8801,25369,124,325201,3.098496248,1120,105.93,1
Rhode Island,10/5/2020 0:00,1057315,820305,775.8378534,1553,25419,50,325842,3.098725474,1121,106.02,1
Rhode Island,10/6/2020 0:00,1057315,828014,783.1289635,7709,25596,177,328485,3.09125208,1125,106.4,4
Rhode Island,10/7/2020 0:00,1057315,838482,793.0295134,10468,25776,180,331574,3.074126815,1126,106.5,1
Rhode Island,10/8/2020 0:00,1057315,859429,812.8410171,20947,26045,269,338269,3.030500483,1127,106.59,1
Rhode Island,10/9/2020 0:00,1057315,864638,817.7676473,5209,26294,249,341767,3.041041453,1130,106.87,3
Rhode Island,10/10/2020 0:00,1057315,882750,834.8978308,18112,26580,286,347271,3.01104503,1132,107.06,2
Rhode Island,10/11/2020 0:00,1057315,896450,847.8551803,13700,26750,170,351100,2.983992415,1134,107.25,2
Rhode Island,10/12/2020 0:00,1057315,899794,851.0179086,3344,26831,81,352269,2.981904747,1137,107.54,3
Rhode Island,10/13/2020 0:00,1057315,905649,856.5555204,5855,26960,129,353734,2.97687073,1139,107.73,2
Rhode Island,10/14/2020 0:00,1057315,912259,862.807205,6610,27164,204,355899,2.977663142,1147,108.48,8
Rhode Island,10/15/2020 0:00,1057315,927184,876.9231497,14925,27438,274,359338,2.959283163,1149,108.67,2
Rhode Island,10/16/2020 0:00,1057315,935623,884.9046878,8439,27691,253,362486,2.959632245,1152,108.96,3
Rhode Island,10/17/2020 0:00,1057315,961007,908.9126703,25384,27978,287,366796,2.911321145,1158,109.52,6
Rhode Island,10/18/2020 0:00,1057315,974984,922.1320042,13977,28262,284,369962,2.898714235,1158,109.52,0
Rhode Island,10/19/2020 0:00,1057315,977911,924.9003372,2927,28347,85,370979,2.898730048,1159,109.62,1
Rhode Island,10/20/2020 0:00,1057315,985320,931.9077096,7409,28649,302,372406,2.907583323,1164,110.09,5
Rhode Island,10/21/2020 0:00,1057315,998560,944.4299948,13240,29123,474,375557,2.91649976,1169,110.56,5
Rhode Island,10/22/2020 0:00,1057315,1015720,960.6597845,17160,29594,471,378708,2.913598236,1173,110.94,4
Rhode Island,10/23/2020 0:00,1057315,1034572,978.489854,18852,30118,524,382732,2.911155531,1177,111.32,4
Rhode Island,10/24/2020 0:00,1057315,1053254,996.159139,18682,30583,465,385492,2.903668061,1183,111.89,6
Rhode Island,10/25/2020 0:00,1057315,1063217,1005.582064,9963,30857,274,387563,2.902229742,1183,111.89,0
Rhode Island,10/26/2020 0:00,1057315,1067142,1009.294297,3925,31024,167,388868,2.907204477,1184,111.98,1
Rhode Island,10/27/2020 0:00,1057315,1077670,1019.251595,10528,31445,421,392024,2.917869106,1188,112.36,4
Rhode Island,10/28/2020 0:00,1057315,1091988,1032.793444,14318,31944,499,394411,2.925306872,1192,112.74,4
Rhode Island,10/29/2020 0:00,1057315,1106382,1046.407173,14394,32312,368,397028,2.920510276,1195,113.02,3
Rhode Island,10/30/2020 0:00,1057315,1124307,1063.360493,17925,32874,562,400002,2.923934477,1201,113.59,6
Rhode Island,10/31/2020 0:00,1057315,1141927,1080.025347,17620,33408,534,403153,2.925581057,1204,113.87,3
Rhode Island,11/1/2020 0:00,1057315,1153827,1091.280271,11900,33888,480,405446,2.937008754,1207,114.16,3
Rhode Island,11/2/2020 0:00,1057315,1158387,1095.593082,4560,34120,232,406506,2.945475044,1210,114.44,3
Rhode Island,11/3/2020 0:00,1057315,1170059,1106.632366,11672,34543,423,408981,2.952244289,1212,114.63,2
Rhode Island,11/4/2020 0:00,1057315,1184359,1120.157191,14300,35122,579,411899,2.965485972,1214,114.82,2
Rhode Island,11/5/2020 0:00,1057315,1200751,1135.660612,16392,35750,628,414678,2.977303371,1222,115.58,8
Rhode Island,11/6/2020 0:00,1057315,1217916,1151.895131,17165,36380,630,417267,2.987069716,1224,115.76,2
Rhode Island,11/7/2020 0:00,1057315,1239824,1172.61554,21908,37175,795,423340,2.998409452,1231,116.43,7
Rhode Island,11/8/2020 0:00,1057315,1253664,1185.705301,13840,37743,568,425841,3.010615284,1232,116.52,1
Rhode Island,11/9/2020 0:00,1057315,1257639,1189.464824,3975,38009,266,427022,3.022250423,1233,116.62,1
Rhode Island,11/10/2020 0:00,1057315,1267275,1198.578475,9636,38798,789,429079,3.06152966,1237,116.99,4
Rhode Island,11/11/2020 0:00,1057315,1281145,1211.696609,13870,39776,978,431508,3.104722728,1243,117.56,6
Rhode Island,11/12/2020 0:00,1057315,1301286,1230.745804,20141,40764,988,433650,3.13259345,1250,118.22,7
Rhode Island,11/13/2020 0:00,1057315,1315383,1244.078633,14097,41529,765,435401,3.157179316,1254,118.6,4
Rhode Island,11/14/2020 0:00,1057315,1335759,1263.35009,20376,42763,1234,437714,3.201400852,1257,118.89,3
Rhode Island,11/15/2020 0:00,1057315,1349522,1276.367024,13763,43442,679,440141,3.219065714,1265,119.64,8
Rhode Island,11/16/2020 0:00,1057315,1355717,1282.226205,6195,43923,481,441477,3.239835452,1270,120.12,5
Rhode Island,11/17/2020 0:00,1057315,1365592,1291.5659,9875,44528,605,443722,3.260710373,1278,120.87,8
Rhode Island,11/18/2020 0:00,1057315,1384565,1309.510411,18973,45911,1383,447160,3.315915107,1284,121.44,6
Rhode Island,11/19/2020 0:00,1057315,1401163,1325.208665,16598,46951,1040,449838,3.35085925,1288,121.82,4
Rhode Island,11/20/2020 0:00,1057315,1416028,1339.267862,14865,48001,1050,452931,3.389834099,1294,122.39,6
Rhode Island,11/21/2020 0:00,1057315,1442350,1364.162998,26322,49406,1405,456256,3.425382189,1300,122.95,6
Rhode Island,11/22/2020 0:00,1057315,1460403,1381.23738,18053,50144,738,459412,3.433572788,1303,123.24,3
Rhode Island,11/23/2020 0:00,1057315,1468082,1388.500116,7679,50573,429,461092,3.444834825,1309,123.8,6
Rhode Island,11/24/2020 0:00,1057315,1479845,1399.625466,11763,51424,851,464219,3.474958526,1325,125.32,16
Rhode Island,11/25/2020 0:00,1057315,1492195,1411.305997,12350,52317,893,462789,3.506043111,1335,126.26,10
Rhode Island,11/26/2020 0:00,1057315,1512163,1430.19157,19968,53491,1174,465364,3.537383205,1342,126.93,7
Rhode Island,11/27/2020 0:00,1057315,1519021,1436.677811,6858,53954,463,466897,3.551892963,1346,127.3,4
Rhode Island,11/28/2020 0:00,1057315,1530255,1447.302838,11234,55017,1063,468411,3.595283139,1363,128.91,17
Rhode Island,11/29/2020 0:00,1057315,1543046,1459.400462,12791,56072,1055,471086,3.633851486,1365,129.1,2
Rhode Island,11/30/2020 0:00,1057315,1550160,1466.128826,7114,56723,651,473161,3.659170666,1373,129.86,8
Rhode Island,12/1/2020 0:00,1057315,1561914,1477.245665,11754,57906,1183,475807,3.707374414,1380,130.52,7
Rhode Island,12/2/2020 0:00,1057315,1574531,1489.178722,12617,59005,1099,477901,3.747465118,1391,131.56,11
Rhode Island,12/3/2020 0:00,1057315,1594007,1507.598965,19476,60722,1717,480754,3.80939356,1400,132.41,9
Rhode Island,12/4/2020 0:00,1057315,1608848,1521.635463,14841,62137,1415,482922,3.862204509,1413,133.64,13
Rhode Island,12/5/2020 0:00,1057315,1629991,1541.632342,21143,63944,1807,486060,3.922966446,1429,135.15,16
Rhode Island,12/6/2020 0:00,1057315,1643765,1554.65968,13774,64974,1030,488973,3.952754804,1437,135.91,8
South Carolina,3/4/2020 0:00,5084127,5,0.000983453,0,0,0,5,0,,,0
South Carolina,3/5/2020 0:00,5084127,5,0.000983453,0,0,0,5,0,,,0
South Carolina,3/6/2020 0:00,5084127,5,0.000983453,0,0,0,5,0,,,0
South Carolina,3/7/2020 0:00,5084127,10,0.001966906,5,2,2,8,20,,,0
South Carolina,3/8/2020 0:00,5084127,10,0.001966906,0,2,0,8,20,,,0
South Carolina,3/9/2020 0:00,5084127,31,0.006097409,21,7,5,24,22.58064516,,,0
South Carolina,3/10/2020 0:00,5084127,31,0.006097409,0,7,0,24,22.58064516,,,0
South Carolina,3/11/2020 0:00,5084127,41,0.008064315,10,9,2,32,21.95121951,,,0
South Carolina,3/12/2020 0:00,5084127,58,0.011408055,17,10,1,48,17.24137931,,,0
South Carolina,3/13/2020 0:00,5084127,87,0.017112082,29,12,2,75,13.79310345,,,0
South Carolina,3/14/2020 0:00,5084127,123,0.024192944,36,13,1,110,10.56910569,,,0
South Carolina,3/15/2020 0:00,5084127,173,0.034027474,50,19,6,154,10.98265896,,,0
South Carolina,3/16/2020 0:00,5084127,263,0.051729628,90,28,9,235,10.64638783,1,0.02,1
South Carolina,3/17/2020 0:00,5084127,344,0.067661567,81,33,5,311,9.593023256,1,0.02,0
South Carolina,3/18/2020 0:00,5084127,643,0.126472057,299,60,27,583,9.33125972,1,0.02,0
South Carolina,3/19/2020 0:00,5084127,643,0.126472057,0,60,0,583,9.33125972,1,0.02,0
South Carolina,3/20/2020 0:00,5084127,914,0.17977521,271,81,21,833,8.86214442,1,0.02,0
South Carolina,3/21/2020 0:00,5084127,1407,0.276743677,493,152,71,1255,10.80312722,1,0.02,0
South Carolina,3/22/2020 0:00,5084127,1661,0.32670309,254,195,43,1466,11.73991571,3,0.06,2
South Carolina,3/23/2020 0:00,5084127,1764,0.346962222,103,298,103,1466,16.89342404,5,0.1,2
South Carolina,3/24/2020 0:00,5084127,2310,0.45435529,546,298,0,2012,12.9004329,5,0.1,0
South Carolina,3/25/2020 0:00,5084127,2727,0.536375272,417,424,126,2303,15.54822149,7,0.14,2
South Carolina,3/26/2020 0:00,5084127,2763,0.543456133,36,456,32,2307,16.50380022,9,0.18,2
South Carolina,3/27/2020 0:00,5084127,2763,0.543456133,0,456,0,2307,16.50380022,9,0.18,0
South Carolina,3/28/2020 0:00,5084127,2947,0.579647204,184,539,83,2408,18.28978622,13,0.26,4
South Carolina,3/29/2020 0:00,5084127,3789,0.745260691,842,774,235,3015,20.42755344,16,0.31,3
South Carolina,3/30/2020 0:00,5084127,5085,1.000171711,1296,925,151,4160,18.19075713,18,0.35,2
South Carolina,3/31/2020 0:00,5084127,5699,1.12093974,614,1083,158,4616,19.00333392,22,0.43,4
South Carolina,4/1/2020 0:00,5084127,6326,1.244264748,627,1293,210,5033,20.43945621,26,0.51,4
South Carolina,4/2/2020 0:00,5084127,6995,1.375850761,669,1554,261,5441,22.21586848,31,0.61,5
South Carolina,4/3/2020 0:00,5084127,6995,1.375850761,0,1554,0,5441,22.21586848,31,0.61,0
South Carolina,4/4/2020 0:00,5084127,18314,3.602191684,11319,1917,363,16397,10.46740199,40,0.79,9
South Carolina,4/5/2020 0:00,5084127,18976,3.732400863,662,2049,132,16927,10.79784992,44,0.87,4
South Carolina,4/6/2020 0:00,5084127,18976,3.732400863,0,2049,0,16927,10.79784992,44,0.87,0
South Carolina,4/7/2020 0:00,5084127,23680,4.657633454,4704,2417,368,21263,10.20692568,51,1,7
South Carolina,4/8/2020 0:00,5084127,24634,4.845276288,954,2552,135,22082,10.3596655,63,1.24,12
South Carolina,4/9/2020 0:00,5084127,27367,5.382831703,2733,2792,240,24575,10.20206818,67,1.32,4
South Carolina,4/10/2020 0:00,5084127,28183,5.543331235,816,3065,273,25118,10.87535039,72,1.42,5
South Carolina,4/11/2020 0:00,5084127,30093,5.919010284,1910,3207,142,26886,10.65696341,80,1.57,8
South Carolina,4/12/2020 0:00,5084127,31425,6.181002166,1332,3319,112,28106,10.56165473,82,1.61,2
South Carolina,4/13/2020 0:00,5084127,31425,6.181002166,0,3319,0,28106,10.56165473,82,1.61,0
South Carolina,4/14/2020 0:00,5084127,33872,6.662304069,2447,3553,234,30319,10.48948984,97,1.91,15
South Carolina,4/15/2020 0:00,5084127,34733,6.831654677,861,3656,103,31077,10.52601273,107,2.1,10
South Carolina,4/16/2020 0:00,5084127,34733,6.831654677,0,3656,0,31077,10.52601273,107,2.1,0
South Carolina,4/17/2020 0:00,5084127,36284,7.136721801,1551,3931,275,32353,10.83397641,109,2.14,2
South Carolina,4/18/2020 0:00,5084127,38833,7.638086145,2549,4246,315,34587,10.93399943,119,2.34,10
South Carolina,4/19/2020 0:00,5084127,40480,7.962035567,1647,4377,131,36103,10.81274704,120,2.36,1
South Carolina,4/20/2020 0:00,5084127,40480,7.962035567,0,4377,0,36103,10.81274704,120,2.36,0
South Carolina,4/21/2020 0:00,5084127,41277,8.118797977,797,4439,62,36838,10.75417303,124,2.44,4
South Carolina,4/22/2020 0:00,5084127,43111,8.47952854,1834,4761,322,38350,11.04358516,140,2.75,16
South Carolina,4/23/2020 0:00,5084127,44463,8.745454234,1352,4917,156,39546,11.05863302,150,2.95,10
South Carolina,4/24/2020 0:00,5084127,44463,8.745454234,0,4917,0,39546,11.05863302,150,2.95,0
South Carolina,4/25/2020 0:00,5084127,49014,9.640593164,4551,5253,336,43761,10.71734606,166,3.27,16
South Carolina,4/26/2020 0:00,5084127,50761,9.984211645,1747,5490,237,45271,10.81538977,174,3.42,8
South Carolina,4/27/2020 0:00,5084127,50761,9.984211645,0,5490,0,45271,10.81538977,174,3.42,0
South Carolina,4/28/2020 0:00,5084127,52145,10.25643144,1384,5613,123,46532,10.76421517,177,3.48,3
South Carolina,4/29/2020 0:00,5084127,54217,10.66397437,2072,5881,268,48336,10.84715126,203,3.99,26
South Carolina,4/30/2020 0:00,5084127,56512,11.1153793,2295,6095,214,50417,10.78531993,244,4.8,41
South Carolina,5/1/2020 0:00,5084127,59379,11.67929125,2867,6258,163,53121,10.53907947,256,5.04,12
South Carolina,5/2/2020 0:00,5084127,61616,12.11928813,2237,6489,231,55127,10.53135549,267,5.25,11
South Carolina,5/3/2020 0:00,5084127,64188,12.62517636,2572,6626,137,57562,10.32280177,275,5.41,8
South Carolina,5/4/2020 0:00,5084127,64188,12.62517636,0,6626,0,57562,10.32280177,275,5.41,0
South Carolina,5/5/2020 0:00,5084127,67771,13.32991878,3583,6757,131,61014,9.970341296,283,5.57,8
South Carolina,5/6/2020 0:00,5084127,77482,15.23998122,9711,6936,179,70546,8.951756537,305,6,22
South Carolina,5/7/2020 0:00,5084127,77482,15.23998122,0,6936,0,70546,8.951756537,305,6,0
South Carolina,5/8/2020 0:00,5084127,73442,14.44535119,-4040,7142,206,66300,9.7246807,316,6.22,11
South Carolina,5/9/2020 0:00,5084127,80963,15.92466121,7521,7531,389,73432,9.301779825,330,6.49,14
South Carolina,5/10/2020 0:00,5084127,84457,16.61189817,3494,7653,122,76804,9.061415868,331,6.51,1
South Carolina,5/11/2020 0:00,5084127,84457,16.61189817,0,7653,0,76804,9.061415868,331,6.51,0
South Carolina,5/12/2020 0:00,5084127,93140,18.31976267,8683,7927,274,85213,8.510843891,355,6.98,24
South Carolina,5/13/2020 0:00,5084127,93140,18.31976267,0,7927,0,85213,8.510843891,355,6.98,0
South Carolina,5/14/2020 0:00,5084127,102535,20.16767087,9395,8189,262,94346,7.986541181,371,7.3,16
South Carolina,5/15/2020 0:00,5084127,109616,21.56043702,7081,8407,218,101209,7.669500803,380,7.47,9
South Carolina,5/16/2020 0:00,5084127,109616,21.56043702,0,8407,0,101209,7.669500803,380,7.47,0
South Carolina,5/17/2020 0:00,5084127,120486,23.69846387,10870,8816,409,111670,7.317032684,380,7.47,0
South Carolina,5/18/2020 0:00,5084127,131559,25.8764189,11073,8942,126,122617,6.796950418,391,7.69,11
